10,4,0,Il,appela,0,0,,,
10,5,0,Il,appelle,0,0,384,,
10,5,0,Ils,appellent,0,0,768,,
10,5,0,J',appelle,0,0,384,,
10,5,0,Tu,appelles,0,0,384,,
10,5,0,Nous,appelions,0,0,,,
10,5,0,Vous,appeliez,0,0,,,
10,6,0,Nous,appelassions,0,0,,,
10,6,0,J',appelasse,0,0,,,
10,6,0,Vous,appelassiez,0,0,,,
10,6,0,Tu,appelasses,0,0,,,
10,6,0,Ils,appelassent,0,0,,,
10,6,0,Il,appelât,0,0,,,
10,7,0,Il,appellerait,0,0,384,,
10,7,0,Ils,appelleraient,0,0,768,,
10,7,0,J',appellerais,0,0,384,,
10,7,0,Nous,appellerions,0,0,1536,,
10,7,0,Tu,appellerais,0,0,384,,
10,7,0,Vous,appelleriez,0,0,1536,,
10,9,0,appelant,,0,0,0,,
10,10,0,appelé,,0,0,,,
10,20,0,appeler,,0,0,0,,
11,1,0,Il,congèle,0,0,128,,
11,1,0,Ils,congèlent,0,0,256,,
11,1,0,Je,congèle,0,0,128,,
11,1,0,Tu,congèles,0,0,128,,
11,1,0,Nous,congelons,0,0,,,
11,1,0,Vous,congelez,0,0,,,
11,2,0,Il,congèlera,0,0,128,,
11,2,0,Ils,congèleront,0,0,256,,
11,2,0,Je,congèlerai,0,0,128,,
11,2,0,Nous,congèlerons,0,0,512,,
11,2,0,Tu,congèleras,0,0,128,,
11,2,0,Vous,congèlerez,0,0,512,,
11,3,0,Nous,congelions,0,0,,,
11,3,0,Je,congelais,0,0,,,
11,3,0,Vous,congeliez,0,0,,,
11,3,0,Tu,congelais,0,0,,,
11,3,0,Ils,congelaient,0,0,,,
11,3,0,Il,congelait,0,0,,,
11,4,0,Il,congela,0,0,0,0,
11,4,0,Ils,congelèrent,0,0,0,0,
11,4,0,Je,congelai,0,0,0,0,
11,4,0,Nous,congelâmes,0,0,0,0,
11,4,0,Tu,congelas,0,0,0,0,
11,4,0,Vous,congelâtes,0,0,0,0,
11,5,0,Il,congèle,0,0,128,,
11,5,0,Ils,congèlent,0,0,256,,
11,5,0,Je,congèle,0,0,128,,
11,5,0,Tu,congèles,0,0,128,,
11,5,0,Nous,congelions,0,0,,,
11,5,0,Vous,congeliez,0,0,,,
11,6,0,Nous,congelassions,0,0,,,
11,6,0,Je,congelasse,0,0,,,
11,6,0,Vous,congelassiez,0,0,,,
11,6,0,Tu,congelasses,0,0,,,
11,6,0,Ils,congelassent,0,0,,,
11,6,0,Il,congelât,0,0,,,
11,7,0,Il,congèlerait,0,0,128,,
11,7,0,Ils,congèleraient,0,0,256,,
11,7,0,Je,congèlerais,0,0,128,,
11,7,0,Nous,congèlerions,0,0,512,,
11,7,0,Tu,congèlerais,0,0,128,,
11,7,0,Vous,congèleriez,0,0,512,,
11,9,0,congelant,,0,0,0,,
11,10,0,,congelé,0,0,0,,
11,20,0,congeler,,0,0,0,,
12,1,0,Il,arguë,0,0,640,,
12,1,0,Ils,arguënt,0,0,1792,,
12,1,0,J',arguë,0,0,640,,
12,1,0,Tu,arguës,0,0,896,,
12,1,0,Nous,arguons,0,0,,,
12,1,0,Vous,arguez,0,0,,,
12,2,0,Il,arguëra,0,0,128,,
12,2,0,Ils,arguëront,0,0,256,,
12,2,0,J',arguërai,0,0,128,,
12,2,0,Nous,arguërons,0,0,512,,
12,2,0,Tu,arguëras,0,0,128,,
12,2,0,Vous,arguërez,0,0,512,,
12,3,0,Nous,arguïons,0,0,7680,,
12,3,0,Vous,arguïez,0,0,7680,,
12,3,0,J',arguais,0,0,,,
12,3,0,Tu,arguais,0,0,,,
12,3,0,Ils,arguaient,0,0,,,
12,3,0,Il,arguait,0,0,,,
12,4,0,Vous,arguâtes,0,0,0,,
12,4,0,Nous,arguâmes,0,0,,,
12,4,0,J',arguai,0,0,,,
12,4,0,Tu,arguas,0,0,,,
12,4,0,Ils,arguèrent,0,0,,,
12,4,0,Il,argua,0,0,,,
12,5,0,Il,arguë,0,0,1920,,
12,5,0,Ils,arguënt,0,0,7936,,
12,5,0,J',arguë,0,0,1920,,
12,5,0,Nous,arguïons,0,0,7680,,
12,5,0,Tu,arguës,0,0,1920,,
12,5,0,Vous,arguïez,0,0,7680,,
12,6,0,Nous,arguassions,0,0,,,
12,6,0,J',arguasse,0,0,,,
12,6,0,Vous,arguassiez,0,0,,,
12,6,0,Tu,arguasses,0,0,,,
12,6,0,Ils,arguassent,0,0,,,
12,6,0,Il,arguât,0,0,,,
12,7,0,Il,arguërait,0,0,128,,
12,7,0,Ils,arguëraient,0,0,256,,
12,7,0,J',arguërais,0,0,128,,
12,7,0,Nous,arguërions,0,0,512,,
12,7,0,Tu,arguërais,0,0,128,,
12,7,0,Vous,arguëriez,0,0,512,,
12,9,0,arguant,,0,0,0,,
12,10,0,argué,,0,0,0,,
12,20,0,arguer,,0,0,0,,
13,1,0,Il,assiège,0,0,128,,
13,1,0,Ils,assiègent,0,0,256,,
13,1,0,J',assiège,0,0,128,,
13,1,0,Nous,assiégeons,0,0,2048,,
13,1,0,Tu,assièges,0,0,128,,
13,1,0,Vous,assiégez,0,0,,,
13,2,0,Nous,assiégerons,0,0,,,
13,2,0,J',assiégerai,0,0,,,
13,2,0,Vous,assiégerez,0,0,,,
13,2,0,Tu,assiégeras,0,0,,,
13,2,0,Ils,assiégeront,0,0,,,
13,2,0,Il,assiégera,0,0,,,
13,3,0,Il,assiégeait,0,0,512,,
13,3,0,Ils,assiégeaient,0,0,1024,,
13,3,0,J',assiégeais,0,0,512,,
13,3,0,Tu,assiégeais,0,0,512,,
13,3,0,Nous,assiégions,0,0,,,
13,3,0,Vous,assiégiez,0,0,,,
