colno,verb id,tense id,aux id,person no,person,conjugation,stem,end,irregularS,irregularE,specialCalc,specialCase
3154,33,6,2,1P,Nous,assissions,ass,issions,,,0,
3155,33,6,2,2P,Vous,assissiez,ass,issiez,,,0,
3126,33,2,2,1S,J',assiérai,assiér,ai,1,,0,
3127,33,2,2,2S,Tu,assiéras,assiér,as,1,,0,
3128,33,2,2,3S,Il,assiéra,assiér,a,1,,0,
3129,33,2,2,3P,Ils,assiéront,assiér,ont,1,,0,
3130,33,2,2,1P,Nous,assiérons,assiér,ons,1,,0,
3131,33,2,2,2P,Vous,assiérez,assiér,ez,1,,0,
3156,33,7,2,1S,J',assiérais,assiér,ais,1,,0,
3157,33,7,2,2S,Tu,assiérais,assiér,ais,1,,0,
3158,33,7,2,3S,Il,assiérait,assiér,ait,1,,0,
3159,33,7,2,3P,Ils,assiéraient,assiér,aient,1,,0,
3160,33,7,2,1P,Nous,assiérions,assiér,ions,1,,0,
3161,33,7,2,2P,Vous,assiériez,assiér,iez,1,,0,
3165,33,9,2,,,asseyant,assey,ant,0,,0,
3166,33,10,2,,,assis,ass,is,,,0,
3167,33,10,2,,,assise(s),ass,ise(s),,,0,
3222,34,2,2,1S,Je,battrai,battr,ai,1,,0,
3223,34,2,2,2S,Tu,battras,battr,as,1,,0,
3224,34,2,2,3S,Il,battra,battr,a,1,,0,
3225,34,2,2,3P,Ils,battront,battr,ont,1,,0,
3226,34,2,2,1P,Nous,battrons,battr,ons,1,,0,
3227,34,2,2,2P,Vous,battrez,battr,ez,1,,0,
3252,34,7,2,1S,Je,battrais,battr,ais,1,,0,
3253,34,7,2,2S,Tu,battrais,battr,ais,1,,0,
3254,34,7,2,3S,Il,battrait,battr,ait,1,,0,
3255,34,7,2,3P,Ils,battraient,battr,aient,1,,0,
3256,34,7,2,1P,Nous,battrions,battr,ions,1,,0,
3257,34,7,2,2P,Vous,battriez,battr,iez,1,,0,
3216,34,1,2,1S,Je,bats,bat,s,1,,0,
3217,34,1,2,2S,Tu,bats,bat,s,1,,0,
3218,34,1,2,3S,Il,bat,bat,,1,,0,
3219,34,1,2,3P,Ils,battent,batt,ent,0,,0,
3220,34,1,2,1P,Nous,battons,batt,ons,,,0,
3221,34,1,2,2P,Vous,battez,batt,ez,,,0,
3240,34,5,2,1S,Je,batte,batt,e,0,,0,
3241,34,5,2,2S,Tu,battes,batt,es,,,0,
3242,34,5,2,3S,Il,batte,batt,e,,,0,
3243,34,5,2,3P,Ils,battent,batt,ent,,,0,
3244,34,5,2,1P,Nous,battions,batt,ions,,,0,
3245,34,5,2,2P,Vous,battiez,batt,iez,,,0,
3228,34,3,2,1S,Je,battais,batt,ais,0,,0,
3229,34,3,2,2S,Tu,battais,batt,ais,,,0,
3230,34,3,2,3S,Il,battait,batt,ait,,,0,
3231,34,3,2,3P,Ils,battaient,batt,aient,,,0,
3232,34,3,2,1P,Nous,battions,batt,ions,,,0,
3233,34,3,2,2P,Vous,battiez,batt,iez,,,0,
3234,34,4,2,1S,Je,battis,batt,is,,,0,
3235,34,4,2,2S,Tu,battis,batt,is,,,0,
3236,34,4,2,3S,Il,battit,batt,it,0,,0,
3237,34,4,2,3P,Ils,battirent,batt,irent,,,0,
3238,34,4,2,1P,Nous,battîmes,batt,îmes,,,0,
3239,34,4,2,2P,Vous,battîtes,batt,îtes,,,0,
3246,34,6,2,1S,Je,battisse,batt,isse,0,,0,
3247,34,6,2,2S,Tu,battisses,batt,isses,,,0,
3248,34,6,2,3S,Il,battît,batt,ît,,,0,
3249,34,6,2,3P,Ils,battissent,batt,issent,,,0,
3250,34,6,2,1P,Nous,battissions,batt,issions,,,0,
3251,34,6,2,2P,Vous,battissiez,batt,issiez,,,0,
3261,34,9,2,,,battant,batt,ant,,,0,
3262,34,10,2,,,battu(s),batt,u(s),,,0,
3263,34,10,2,,,battue(s),batt,ue(s),,,0,
3321,35,2,2,1S,Je,boirai,boir,ai,1,,0,
3322,35,2,2,2S,Tu,boiras,boir,as,1,,0,
3323,35,2,2,3S,Il,boira,boir,a,1,,0,
3324,35,2,2,3P,Ils,boiront,boir,ont,1,,0,
3325,35,2,2,1P,Nous,boirons,boir,ons,1,,0,
3326,35,2,2,2P,Vous,boirez,boir,ez,1,,0,
3351,35,7,2,1S,Je,boirais,boir,ais,1,,0,
3352,35,7,2,2S,Tu,boirais,boir,ais,1,,0,
3353,35,7,2,3S,Il,boirait,boir,ait,1,,0,
3354,35,7,2,3P,Ils,boiraient,boir,aient,1,,0,
3355,35,7,2,1P,Nous,boirions,boir,ions,1,,0,
3356,35,7,2,2P,Vous,boiriez,boir,iez,1,,0,
3315,35,1,2,1S,Je,bois,boi,s,,,0,
3316,35,1,2,2S,Tu,bois,boi,s,,,0,
3317,35,1,2,3S,Il,boit,boi,t,,,0,
3318,35,1,2,3P,Ils,boivent,boiv,ent,1,,0,
3319,35,1,2,1P,Nous,buvons,buv,ons,1,,0,
3320,35,1,2,2P,Vous,buvez,buv,ez,1,,0,
3339,35,5,2,1S,Je,boive,boiv,e,,,0,
3340,35,5,2,2S,Tu,boives,boiv,es,,,0,
3341,35,5,2,3S,Il,boive,boiv,e,,,0,
3342,35,5,2,3P,Ils,boivent,boiv,ent,,,0,
3343,35,5,2,1P,Nous,buvions,buv,ions,1,,0,
3344,35,5,2,2P,Vous,buviez,buv,iez,1,,0,
3327,35,3,2,1S,Je,buvais,buv,ais,,,0,
3328,35,3,2,2S,Tu,buvais,buv,ais,,,0,
3329,35,3,2,3S,Il,buvait,buv,ait,,,0,
3330,35,3,2,3P,Ils,buvaient,buv,aient,,,0,
3331,35,3,2,1P,Nous,buvions,buv,ions,,,0,
3332,35,3,2,2P,Vous,buviez,buv,iez,,,0,
3333,35,4,2,1S,Je,bus,b,us,1,,0,
3334,35,4,2,2S,Tu,bus,b,us,1,,0,
3335,35,4,2,3S,Il,but,b,ut,1,,0,
3336,35,4,2,3P,Ils,burent,b,urent,1,,0,
3337,35,4,2,1P,Nous,bûmes,b,ûmes,1,,0,
3338,35,4,2,2P,Vous,bûtes,b,ûtes,1,,0,
3345,35,6,2,1S,Je,busse,b,usse,,,0,
3346,35,6,2,2S,Tu,busses,b,usses,,,0,
3347,35,6,2,3S,Il,bût,b,ût,,,0,
3348,35,6,2,3P,Ils,bussent,b,ussent,,,0,
3349,35,6,2,1P,Nous,bussions,b,ussions,0,,0,
3350,35,6,2,2P,Vous,bussiez,b,ussiez,,,0,
3360,35,9,2,,,buvant,buv,ant,,,0,
3361,35,10,2,,,bu(s),bu,(s),,,0,
8975,35,10,2,,,bue(s),bu,e(s),0,0,0,
3419,36,2,2,1S,Je,bouillirai,bouillir,ai,0,,0,
3420,36,2,2,2S,Tu,bouilliras,bouillir,as,,,0,
3421,36,2,2,3S,Il,bouillira,bouillir,a,,,0,
3422,36,2,2,3P,Ils,bouilliront,bouillir,ont,,,0,
3423,36,2,2,1P,Nous,bouillirons,bouillir,ons,,,0,
3424,36,2,2,2P,Vous,bouillirez,bouillir,ez,,,0,
3449,36,7,2,1S,Je,bouillirais,bouillir,ais,,,0,
3450,36,7,2,2S,Tu,bouillirais,bouillir,ais,,,0,
3451,36,7,2,3S,Il,bouillirait,bouillir,ait,,,0,
3452,36,7,2,3P,Ils,bouilliraient,bouillir,aient,,,0,
3453,36,7,2,1P,Nous,bouillirions,bouillir,ions,,,0,
3454,36,7,2,2P,Vous,bouilliriez,bouillir,iez,,,0,
3413,36,1,2,1S,Je,bous,bou,s,1,,0,
3414,36,1,2,2S,Tu,bous,bou,s,1,,0,
3415,36,1,2,3S,Il,bout,bou,t,1,,0,
3416,36,1,2,3P,Ils,bouillent,bouill,ent,,,0,
3417,36,1,2,1P,Nous,bouillons,bouill,ons,,,0,
3418,36,1,2,2P,Vous,bouillez,bouill,ez,,,0,
3437,36,5,2,1S,Je,bouille,bouill,e,,,0,
3438,36,5,2,2S,Tu,bouilles,bouill,es,,,0,
3439,36,5,2,3S,Il,bouille,bouill,e,,,0,
3440,36,5,2,3P,Ils,bouillent,bouill,ent,,,0,
3441,36,5,2,1P,Nous,bouillions,bouill,ions,,,0,
3442,36,5,2,2P,Vous,bouilliez,bouill,iez,,,0,
3431,36,4,2,1S,Je,bouillis,bouill,is,,,0,
3432,36,4,2,2S,Tu,bouillis,bouill,is,,,0,
3433,36,4,2,3S,Il,bouillit,bouill,it,,,0,
3434,36,4,2,3P,Ils,bouillirent,bouill,irent,,,0,
3435,36,4,2,1P,Nous,bouillîmes,bouill,îmes,,,0,
3436,36,4,2,2P,Vous,bouillîtes,bouill,îtes,,,0,
3443,36,6,2,1S,Je,bouillisse,bouill,isse,,,0,
3444,36,6,2,2S,Tu,bouillisses,bouill,isses,,,0,
3445,36,6,2,3S,Il,bouillît,bouill,ît,,,0,
3446,36,6,2,3P,Ils,bouillissent,bouill,issent,,,0,
3447,36,6,2,1P,Nous,bouillissions,bouill,issions,,,0,
3448,36,6,2,2P,Vous,bouillissiez,bouill,issiez,,,0,
3425,36,3,2,1S,Je,bouillais,bouill,ais,,,0,
3426,36,3,2,2S,Tu,bouillais,bouill,ais,,,0,
3427,36,3,2,3S,Il,bouillait,bouill,ait,,,0,
3428,36,3,2,3P,Ils,bouillaient,bouill,aient,,,0,
3429,36,3,2,1P,Nous,bouillions,bouill,ions,,,0,
3430,36,3,2,2P,Vous,bouilliez,bouill,iez,,,0,
3458,36,9,2,,,bouillant,bouill,ant,,,0,
3459,36,10,2,,,bouilli(s),bouill,i(s),,,0,
8976,36,10,2,,,bouillie(s),bouill,ie(s),0,0,0,
3515,37,2,2,1S,Je,choirai,choir,ai,,,0,
3516,37,2,2,2S,Tu,choiras,choir,as,,,0,
3517,37,2,2,3S,Il,choira,choir,a,,,0,
3518,37,2,2,3P,Ils,choiront,choir,ont,,,0,
3522,37,7,2,1S,Je,choirais,choir,ais,,,0,
3523,37,7,2,2S,Tu,choirais,choir,ais,,,0,
3524,37,7,2,3S,Il,choirait,choir,ait,,,0,
3525,37,7,2,3P,Ils,choiraient,choir,aient,,,0,
3511,37,1,2,1S,Je,chois,choi,s,1,,0,
3512,37,1,2,2S,Tu,chois,choi,s,1,,0,
3513,37,1,2,3S,Il,choit,choi,t,1,,0,
3514,37,1,2,3P,Ils,choient,choi,ent,1,,0,
3520,37,5,2,3S,Il,choie,choi,e,,,0,
3519,37,4,2,3S,Il,chut,ch,ut,,,0,
3521,37,6,2,3S,Il,chût,ch,ût,,,0,
3526,37,10,2,,,chu(s),ch,u(s),,,0,
8977,37,10,2,,,chue(s),ch,ue(s),0,0,0,
3630,38,2,2,1S,Je,clorai,clor,ai,1,,0,
3631,38,2,2,2S,Tu,cloras,clor,as,1,,0,
3632,38,2,2,3S,Il,clora,clor,a,1,,0,
3633,38,2,2,3P,Ils,cloront,clor,ont,1,,0,
3634,38,2,2,1P,Nous,clorons,clor,ons,1,,0,
3635,38,2,2,2P,Vous,clorez,clor,ez,1,,0,
3642,38,7,2,1S,Je,clorais,clor,ais,1,,0,
3643,38,7,2,2S,Tu,clorais,clor,ais,1,,0,
3644,38,7,2,3S,Il,clorait,clor,ait,1,,0,
3645,38,7,2,3P,Ils,cloraient,clor,aient,1,,0,
3646,38,7,2,1P,Nous,clorions,clor,ions,1,,0,
3647,38,7,2,2P,Vous,cloriez,clor,iez,1,,0,
3626,38,1,2,1S,Je,clos,clo,s,,,0,
3627,38,1,2,2S,Tu,clos,clo,s,,,0,
3628,38,1,2,3S,Il,clôt,clô,t,1,,0,
3629,38,1,2,3P,Ils,closent,clos,ent,1,,0,
3636,38,5,2,1S,Je,close,clos,e,,,0,
3637,38,5,2,2S,Tu,closes,clos,es,,,0,
3638,38,5,2,3S,Il,close,clos,e,,,0,
3639,38,5,2,3P,Ils,closent,clos,ent,,,0,
3640,38,5,2,1P,Nous,closions,clos,ions,,,0,
3641,38,5,2,2P,Vous,closiez,clos,iez,,,0,
3649,38,9,2,,,closant,clo,sant,,,0,
3650,38,10,2,,,clos,clo,s,,,0,
8978,38,10,2,,,close(s),clo,se(s),0,0,0,
3708,39,2,2,1S,Je,conclurai,conclur,ai,1,,0,
3709,39,2,2,2S,Tu,concluras,conclur,as,1,,0,
3710,39,2,2,3S,Il,conclura,conclur,a,1,,0,
3711,39,2,2,3P,Ils,concluront,conclur,ont,1,,0,
3712,39,2,2,1P,Nous,conclurons,conclur,ons,1,,0,
3713,39,2,2,2P,Vous,conclurez,conclur,ez,1,,0,
3738,39,7,2,1S,Je,conclurais,conclur,ais,1,,0,
3739,39,7,2,2S,Tu,conclurais,conclur,ais,1,,0,
3740,39,7,2,3S,Il,conclurait,conclur,ait,1,,0,
3741,39,7,2,3P,Ils,concluraient,conclur,aient,1,,0,
3742,39,7,2,1P,Nous,conclurions,conclur,ions,1,,0,
3743,39,7,2,2P,Vous,concluriez,conclur,iez,1,,0,
3702,39,1,2,1S,Je,conclus,conclu,s,,,0,
3703,39,1,2,2S,Tu,conclus,conclu,s,,,0,
3704,39,1,2,3S,Il,conclut,conclu,t,,,0,
3705,39,1,2,3P,Ils,concluent,conclu,ent,,,0,
3706,39,1,2,1P,Nous,concluons,conclu,ons,,,0,
3707,39,1,2,2P,Vous,concluez,conclu,ez,,,0,
3726,39,5,2,1S,Je,conclue,conclu,e,,,0,
3727,39,5,2,2S,Tu,conclues,conclu,es,,,0,
3728,39,5,2,3S,Il,conclue,conclu,e,,,0,
3729,39,5,2,3P,Ils,concluent,conclu,ent,,,0,
3730,39,5,2,1P,Nous,concluions,conclu,ions,,,0,
3731,39,5,2,2P,Vous,concluiez,conclu,iez,,,0,
3714,39,3,2,1S,Je,concluais,conclu,ais,,,0,
3715,39,3,2,2S,Tu,concluais,conclu,ais,,,0,
3716,39,3,2,3S,Il,concluait,conclu,ait,,,0,
3717,39,3,2,3P,Ils,concluaient,conclu,aient,,,0,
3718,39,3,2,1P,Nous,concluions,conclu,ions,,,0,
3719,39,3,2,2P,Vous,concluiez,conclu,iez,,,0,
3720,39,4,2,1S,Je,conclus,concl,us,1,,0,
3721,39,4,2,2S,Tu,conclus,concl,us,1,,0,
3722,39,4,2,3S,Il,conclut,concl,ut,1,,0,
3723,39,4,2,3P,Ils,conclurent,concl,urent,1,,0,
3724,39,4,2,1P,Nous,conclûmes,concl,ûmes,1,,0,
3725,39,4,2,2P,Vous,conclûtes,concl,ûtes,1,,0,
3732,39,6,2,1S,Je,conclusse,concl,usse,,,0,
3733,39,6,2,2S,Tu,conclusses,concl,usses,,,0,
3734,39,6,2,3S,Il,conclût,concl,ût,,,0,
3735,39,6,2,3P,Ils,conclussent,concl,ussent,,,0,
3736,39,6,2,1P,Nous,conclussions,concl,ussions,,,0,
3737,39,6,2,2P,Vous,conclussiez,concl,ussiez,,,0,
3747,39,9,2,,,concluant,conclu,ant,,,0,
3748,39,10,2,,,conclu(s),concl,u(s),1,,0,
8979,39,10,2,,,conclue(s),concl,ue(s),1,0,0,
3806,40,2,2,1S,Je,confirai,confir,ai,1,,0,
3807,40,2,2,2S,Tu,confiras,confir,as,1,,0,
3808,40,2,2,3S,Il,confira,confir,a,1,,0,
3809,40,2,2,3P,Ils,confiront,confir,ont,1,,0,
3810,40,2,2,1P,Nous,confirons,confir,ons,1,,0,
3811,40,2,2,2P,Vous,confirez,confir,ez,1,,0,
3836,40,7,2,1S,Je,confirais,confir,ais,1,,0,
3837,40,7,2,2S,Tu,confirais,confir,ais,1,,0,
3838,40,7,2,3S,Il,confirait,confir,ait,1,,0,
3839,40,7,2,3P,Ils,confiraient,confir,aient,1,,0,
3840,40,7,2,1P,Nous,confirions,confir,ions,1,,0,
3841,40,7,2,2P,Vous,confiriez,confir,iez,1,,0,
3800,40,1,2,1S,Je,confis,confi,s,,,0,
3801,40,1,2,2S,Tu,confis,confi,s,,,0,
3802,40,1,2,3S,Il,confit,confi,t,,,0,
3803,40,1,2,3P,Ils,confisent,confis,ent,1,,0,
3804,40,1,2,1P,Nous,confisons,confis,ons,1,,0,
3805,40,1,2,2P,Vous,confisez,confis,ez,1,,0,
3824,40,5,2,1S,Je,confise,confis,e,,,0,
3825,40,5,2,2S,Tu,confises,confis,es,,,0,
3826,40,5,2,3S,Il,confise,confis,e,,,0,
3827,40,5,2,3P,Ils,confisent,confis,ent,,,0,
3828,40,5,2,1P,Nous,confisions,confis,ions,,,0,
3829,40,5,2,2P,Vous,confisiez,confis,iez,,,0,
3812,40,3,2,1S,Je,confisais,confis,ais,,,0,
3813,40,3,2,2S,Tu,confisais,confis,ais,,,0,
3814,40,3,2,3S,Il,confisait,confis,ait,,,0,
3815,40,3,2,3P,Ils,confisaient,confis,aient,,,0,
3816,40,3,2,1P,Nous,confisions,confis,ions,,,0,
3817,40,3,2,2P,Vous,confisiez,confis,iez,,,0,
3818,40,4,2,1S,Je,confis,conf,is,1,,0,
3819,40,4,2,2S,Tu,confis,conf,is,1,,0,
3820,40,4,2,3S,Il,confit,conf,it,1,,0,
3821,40,4,2,3P,Ils,confirent,conf,irent,1,,0,
3822,40,4,2,1P,Nous,confîmes,conf,îmes,1,,0,
3823,40,4,2,2P,Vous,confîtes,conf,îtes,1,,0,
3830,40,6,2,1S,Je,confisse,conf,isse,,,0,
3831,40,6,2,2S,Tu,confisses,conf,isses,,,0,
3832,40,6,2,3S,Il,confît,conf,ît,,,0,
3833,40,6,2,3P,Ils,confissent,conf,issent,,,0,
3834,40,6,2,1P,Nous,confissions,conf,issions,,,0,
3835,40,6,2,2P,Vous,confissiez,conf,issiez,,,0,
3845,40,9,2,,,confisant,confi,sant,,,0,
3846,40,10,2,,,confit(s),confi,t(s),,1,0,
8980,40,10,2,,,confite(s),confi,te(s),0,1,0,
3904,41,2,2,1S,Je,connaîtrai,connaîtr,ai,1,,0,
3905,41,2,2,2S,Tu,connaîtras,connaîtr,as,1,,0,
3906,41,2,2,3S,Il,connaîtra,connaîtr,a,1,,0,
3907,41,2,2,3P,Ils,connaîtront,connaîtr,ont,1,,0,
3908,41,2,2,1P,Nous,connaîtrons,connaîtr,ons,1,,0,
3909,41,2,2,2P,Vous,connaîtrez,connaîtr,ez,1,,0,
3934,41,7,2,1S,Je,connaîtrais,connaîtr,ais,1,,0,
3935,41,7,2,2S,Tu,connaîtrais,connaîtr,ais,1,,0,
3936,41,7,2,3S,Il,connaîtrait,connaîtr,ait,1,,0,
3937,41,7,2,3P,Ils,connaîtraient,connaîtr,aient,1,,0,
3938,41,7,2,1P,Nous,connaîtrions,connaîtr,ions,1,,0,
3939,41,7,2,2P,Vous,connaîtriez,connaîtr,iez,1,,0,
3898,41,1,2,1S,Je,connais,connai,s,1,,0,
3899,41,1,2,2S,Tu,connais,connai,s,1,,0,
3900,41,1,2,3S,Il,connaît,connaî,t,1,,0,
3901,41,1,2,3P,Ils,connaissent,connaiss,ent,1,,0,
3902,41,1,2,1P,Nous,connaissons,connaiss,ons,1,,0,
3903,41,1,2,2P,Vous,connaissez,connaiss,ez,1,,0,
3922,41,5,2,1S,Je,connaisse,connaiss,e,,,0,
3923,41,5,2,2S,Tu,connaisses,connaiss,es,,,0,
3924,41,5,2,3S,Il,connaisse,connaiss,e,,,0,
3925,41,5,2,3P,Ils,connaissent,connaiss,ent,,,0,
3926,41,5,2,1P,Nous,connaissions,connaiss,ions,,,0,
3927,41,5,2,2P,Vous,connaissiez,connaiss,iez,,,0,
3910,41,3,2,1S,Je,connaissais,connaiss,ais,,,0,
3911,41,3,2,2S,Tu,connaissais,connaiss,ais,,,0,
3912,41,3,2,3S,Il,connaissait,connaiss,ait,,,0,
3913,41,3,2,3P,Ils,connaissaient,connaiss,aient,,,0,
3914,41,3,2,1P,Nous,connaissions,connaiss,ions,,,0,
3915,41,3,2,2P,Vous,connaissiez,connaiss,iez,,,0,
3916,41,4,2,1S,Je,connus,conn,us,1,,0,
3917,41,4,2,2S,Tu,connus,conn,us,1,,0,
3918,41,4,2,3S,Il,connut,conn,ut,1,,0,
3919,41,4,2,3P,Ils,connurent,conn,urent,1,,0,
3920,41,4,2,1P,Nous,connûmes,conn,ûmes,1,,0,
3921,41,4,2,2P,Vous,connûtes,conn,ûtes,1,,0,
3928,41,6,2,1S,Je,connusse,conn,usse,,,0,
3929,41,6,2,2S,Tu,connusses,conn,usses,,,0,
3930,41,6,2,3S,Il,connût,conn,ût,,,0,
3931,41,6,2,3P,Ils,connussent,conn,ussent,,,0,
3932,41,6,2,1P,Nous,connussions,conn,ussions,,,0,
3933,41,6,2,2P,Vous,connussiez,conn,ussiez,,,0,
3943,41,9,2,,,connaissant,connaiss,ant,,,0,
3944,41,10,2,,,connu(s),conn,u(s),1,,0,
8981,41,10,2,,,connue(s),conn,ue(s),1,0,0,
4002,42,2,2,1S,Je,coudrai,coudr,ai,1,,0,
4003,42,2,2,2S,Tu,coudras,coudr,as,1,,0,
4004,42,2,2,3S,Il,coudra,coudr,a,1,,0,
4005,42,2,2,3P,Ils,coudront,coudr,ont,1,,0,
4006,42,2,2,1P,Nous,coudrons,coudr,ons,1,,0,
4007,42,2,2,2P,Vous,coudrez,coudr,ez,1,,0,
4032,42,7,2,1S,Je,coudrais,coudr,ais,1,,0,
4033,42,7,2,2S,Tu,coudrais,coudr,ais,1,,0,
4034,42,7,2,3S,Il,coudrait,coudr,ait,1,,0,
4035,42,7,2,3P,Ils,coudraient,coudr,aient,1,,0,
4036,42,7,2,1P,Nous,coudrions,coudr,ions,1,,0,
4037,42,7,2,2P,Vous,coudriez,coudr,iez,1,,0,
3996,42,1,2,1S,Je,couds,coud,s,,,0,
3997,42,1,2,2S,Tu,couds,coud,s,,,0,
3998,42,1,2,3S,Il,coud,coud,,,,0,
3999,42,1,2,3P,Ils,cousent,cous,ent,1,,0,
4000,42,1,2,1P,Nous,cousons,cous,ons,1,,0,
4001,42,1,2,2P,Vous,cousez,cous,ez,1,,0,
4020,42,5,2,1S,Je,couse,cous,e,,,0,
4021,42,5,2,2S,Tu,couses,cous,es,,,0,
4022,42,5,2,3S,Il,couse,cous,e,,,0,
4023,42,5,2,3P,Ils,cousent,cous,ent,,,0,
4024,42,5,2,1P,Nous,cousions,cous,ions,,,0,
4025,42,5,2,2P,Vous,cousiez,cous,iez,,,0,
4008,42,3,2,1S,Je,cousais,cous,ais,,,0,
4009,42,3,2,2S,Tu,cousais,cous,ais,,,0,
4010,42,3,2,3S,Il,cousait,cous,ait,,,0,
4011,42,3,2,3P,Ils,cousaient,cous,aient,,,0,
4012,42,3,2,1P,Nous,cousions,cous,ions,,,0,
4013,42,3,2,2P,Vous,cousiez,cous,iez,,,0,
4014,42,4,2,1S,Je,cousis,cous,is,,,0,
4015,42,4,2,2S,Tu,cousis,cous,is,,,0,
4016,42,4,2,3S,Il,cousit,cous,it,,,0,
4017,42,4,2,3P,Ils,cousirent,cous,irent,,,0,
4018,42,4,2,1P,Nous,cousîmes,cous,îmes,,,0,
4019,42,4,2,2P,Vous,cousîtes,cous,îtes,,,0,
4026,42,6,2,1S,Je,cousisse,cous,isse,,,0,
4027,42,6,2,2S,Tu,cousisses,cous,isses,,,0,
4028,42,6,2,3S,Il,cousît,cous,ît,,,0,
4029,42,6,2,3P,Ils,cousissent,cous,issent,,,0,
4030,42,6,2,1P,Nous,cousissions,cous,issions,,,0,
4031,42,6,2,2P,Vous,cousissiez,cous,issiez,,,0,
4041,42,9,2,,,cousant,cous,ant,,,0,
4042,42,10,2,,,cousu(s),cous,u(s),1,,0,
8982,42,10,2,,,cousue(s),cous,ue(s),1,0,0,
4100,43,2,2,1S,Je,courrai,courr,ai,1,,0,
4101,43,2,2,2S,Tu,courras,courr,as,1,,0,
4102,43,2,2,3S,Il,courra,courr,a,1,,0,
4103,43,2,2,3P,Ils,courront,courr,ont,1,,0,
4104,43,2,2,1P,Nous,courrons,courr,ons,1,,0,
4105,43,2,2,2P,Vous,courrez,courr,ez,1,,0,
4130,43,7,2,1S,Je,courrais,courr,ais,1,,0,
4131,43,7,2,2S,Tu,courrais,courr,ais,1,,0,
4132,43,7,2,3S,Il,courrait,courr,ait,1,,0,
4133,43,7,2,3P,Ils,courraient,courr,aient,1,,0,
4134,43,7,2,1P,Nous,courrions,courr,ions,1,,0,
4135,43,7,2,2P,Vous,courriez,courr,iez,1,,0,
4094,43,1,2,1S,Je,cours,cour,s,,,0,
4095,43,1,2,2S,Tu,cours,cour,s,,,0,
4096,43,1,2,3S,Il,court,cour,t,,,0,
4097,43,1,2,3P,Ils,courent,cour,ent,,,0,
4098,43,1,2,1P,Nous,courons,cour,ons,,,0,
4099,43,1,2,2P,Vous,courez,cour,ez,,,0,
4118,43,5,2,1S,Je,coure,cour,e,,,0,
4119,43,5,2,2S,Tu,coures,cour,es,,,0,
4120,43,5,2,3S,Il,coure,cour,e,,,0,
4121,43,5,2,3P,Ils,courent,cour,ent,,,0,
4122,43,5,2,1P,Nous,courions,cour,ions,,,0,
4123,43,5,2,2P,Vous,couriez,cour,iez,,,0,
4106,43,3,2,1S,Je,courais,cour,ais,,,0,
4107,43,3,2,2S,Tu,courais,cour,ais,,,0,
4108,43,3,2,3S,Il,courait,cour,ait,,,0,
4109,43,3,2,3P,Ils,couraient,cour,aient,,,0,
4110,43,3,2,1P,Nous,courions,cour,ions,,,0,
4111,43,3,2,2P,Vous,couriez,cour,iez,,,0,
4112,43,4,2,1S,Je,courus,cour,us,,,0,
4113,43,4,2,2S,Tu,courus,cour,us,,,0,
4114,43,4,2,3S,Il,courut,cour,ut,,,0,
4115,43,4,2,3P,Ils,coururent,cour,urent,,,0,
4116,43,4,2,1P,Nous,courûmes,cour,ûmes,,,0,
4117,43,4,2,2P,Vous,courûtes,cour,ûtes,,,0,
4124,43,6,2,1S,Je,courusse,cour,usse,,,0,
4125,43,6,2,2S,Tu,courusses,cour,usses,,,0,
4126,43,6,2,3S,Il,courût,cour,ût,,,0,
4127,43,6,2,3P,Ils,courussent,cour,ussent,,,0,
4128,43,6,2,1P,Nous,courussions,cour,ussions,,,0,
4129,43,6,2,2P,Vous,courussiez,cour,ussiez,,,0,
4139,43,9,2,,,courant,cour,ant,,,0,
4140,43,10,2,,,couru(s),cour,u(s),,,0,
8969,43,10,2,,,couru(es),cour,u(es),0,0,0,
4198,44,2,2,1S,Je,couvrirai,couvrir,ai,,,0,
4199,44,2,2,2S,Tu,couvriras,couvrir,as,,,0,
4200,44,2,2,3S,Il,couvrira,couvrir,a,,,0,
4201,44,2,2,3P,Ils,couvriront,couvrir,ont,,,0,
4202,44,2,2,1P,Nous,couvrirons,couvrir,ons,,,0,
4203,44,2,2,2P,Vous,couvrirez,couvrir,ez,,,0,
4228,44,7,2,1S,Je,couvrirais,couvrir,ais,,,0,
4229,44,7,2,2S,Tu,couvrirais,couvrir,ais,,,0,
4230,44,7,2,3S,Il,couvrirait,couvrir,ait,,,0,
4231,44,7,2,3P,Ils,couvriraient,couvrir,aient,,,0,
4232,44,7,2,1P,Nous,couvririons,couvrir,ions,,,0,
4233,44,7,2,2P,Vous,couvririez,couvrir,iez,,,0,
4192,44,1,2,1S,Je,couvre,couvr,e,0,1,0,
4193,44,1,2,2S,Tu,couvres,couvr,es,,1,0,
4194,44,1,2,3S,Il,couvre,couvr,e,,1,0,
4195,44,1,2,3P,Ils,couvrent,couvr,ent,,,0,
4196,44,1,2,1P,Nous,couvrons,couvr,ons,,,0,
4197,44,1,2,2P,Vous,couvrez,couvr,ez,,,0,
4216,44,5,2,1S,Je,couvre,couvr,e,,,0,
4217,44,5,2,2S,Tu,couvres,couvr,es,,,0,
4218,44,5,2,3S,Il,couvre,couvr,e,,,0,
4219,44,5,2,3P,Ils,couvrent,couvr,ent,,,0,
4220,44,5,2,1P,Nous,couvrions,couvr,ions,,,0,
4221,44,5,2,2P,Vous,couvriez,couvr,iez,,,0,
